tch_id,data_category,label_zh,label_en,latin_name,has_property,has_flavor,has_meridian_tropism,has_function,use_part,toxicity,sources,xrefs,date_accessed,notes
TmpTCH:HERB_106876,herb,华山小橘叶,Racemose Atalantia Leaf,Glycosmis Pseudoracemosa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007248;TCMID: 2364,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106877,herb,,Racemose Goosefoot,Chenopodium Championii,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007249;TCMID: 2159,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106878,herb,总状花羊蹄甲,Racemose Bauhinia,Bauhinia Racemosa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007250;TCMID: 6284,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106879,herb,,Racemose Millettia,Millettia Racemosa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007251;TCMID: 4932,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106880,herb,,,Daphnopsis Racemosa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007252;TCMID: 1430,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106881,herb,总状升麻,Racemose Bugbane,Cimicifuga Racemosa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007253;TCMID: 4729,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106882,herb,,Racemose Mesua,Mesua Racemosa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007254;TCMID: 6954,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106883,herb,总状土木香,Racemose Inula,Inula Racemosa,,,,See inula helenium.,Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007255;TCMID: 1405,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106884,herb,皱波猪屎豆,Crispate Crotalaria,Crotalaria Crispata,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007256;TCMID: 3049,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106885,herb,走马芹,Paucivitat Cowparsnip,Heracleum Moellendorffii Var. Paucivittatum,Acrid; Warm,Acrid; Warm,,Dispel wind and eliminating freckles,Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007257;TCMID: 4376,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106886,herb,绉唐松草,Rugose Meadowrue,Thalictrum Rugosum,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007258;TCMID: 1945,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106887,herb,盾状远志,Peltate Milkwort,Polygala Peltatum,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007259;TCMID: 7346,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106888,herb,钻果大蒜芥,Hedge Mustard,Sisymbrium Officinale,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007260;TCMID: 5309,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106889,herb,最大万寿菊,Maxima Marigold,Tagetes Maxima,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007261;TCMID: 4531,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106890,herb,最高牡荆叶,Highest Chastetree Leaf,Vitex Altissima,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007262;TCMID: 6628,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106891,herb,酢浆草,Creeping Oxalis,Oxalis Corniculata,Sour; Cold,Sour; Cold,Liver; Lung; Bladder,"To clear heat and disinhibit damp, cool blood and dissipate stasis, resolve toxin and disperse swelling.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB007263;TCMID: 6772,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_106892,herb,,安息香,Styrax tonkinensis (Pierre) Craib ex Hart,平,"辛, 苦","心, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106893,herb,,八角枫,"Alangium chinense (Lour.)Harms, A.platanifoliumHarms",温,辛,"心, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106894,herb,,白花丹,Plumbago zeyla-nicaL.,温,"辛, 苦",,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106895,herb,,紫金莲,"Ceratostigma willmottianum Stapf, Ceratostigma plumbaginoides Bunge",温,"辛, 甘",肝,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106896,herb,,雷丸,Omphalia lapidescens Schroet.,寒,苦,"胃, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106897,herb,,蜜环菌,Armillariella mellea (Vahl.ex Fr.) Karst.,平,甘,肝,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106898,herb,,百部,"Stemona sessilifolia(Miq.)Miq., Stemona ja Ponica(Bl.)Miq., Stemona tuberose Lour.",微温,"甘, 苦",肺,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106899,herb,,菝葜,Smilax china L.,平,"甘, 微苦, 涩","肝, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106900,herb,,百合,Lilium longiflorum Thunb.,寒,甘,"心, 肺",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106901,herb,,川贝母,Fritillaria cirrhosaD.Don.,微寒,"苦, 甘","肺, 心",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106902,herb,,大蒜,Allium sativum L.,温,辛,"脾, 胃, 肺",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106903,herb,,观音草,Reinecka carnea (Andr.) Kunth.,凉,甘,"肺, 肝, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106904,herb,,湖北贝母,Fritillaria hupehensis Hsiao et K. C. Hsia,凉,微苦,"肺, 心",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106905,herb,,虎眼万年青,Ornithogalum caudatum Jacq.,,,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106906,herb,,黄精,"Polygonatum kingianum Coll.et Hemsl., Polygonatum sibiricum Red., Polygonatum cyrtonema Hua",平,甘,"脾, 肺, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106907,herb,,吉祥草,Reineckea carnea (Andr.)Kunth [Sanseviera carnea Andr.],凉,甘,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106908,herb,,韭菜子,Allium tuberosum RottL.ex Spreng.,温,"辛, 甘","肝, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106909,herb,,芦荟,"Aloe barbadensis Miller, Aloe ferox Miller",寒,苦,"肝, 胃, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106910,herb,,麦冬,Ophiopogon japonicus (L.f)Ker-Gawl.,微寒,"甘, 微苦","心, 肺, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106911,herb,,平贝母,Fritillaria ussuriensis Maxim.,微寒,"苦, 甘","肺, 心",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106912,herb,,秋水仙,Colchicum autumnale L.,温,苦,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106913,herb,,山麦冬,"Liriope spicata (Thunb.)Lour. var. prolifera Y.T.Ma, Liriope muscari (Decne.)Baily",微寒,"甘, 微苦","心, 肺, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106914,herb,,天冬,Asparagus cochinchinensis(Lour.)Merr.,寒,"甘, 苦","肺, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106915,herb,,土茯苓,Smilax glabra Roxb.,平,"甘, 淡","肝, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106916,herb,,小百部,Asparagus officinalis L.,温,"苦, 甘, 微辛",,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106917,herb,,薤白,"Allium macrostemon Bge., Allium chinense G. Don",温,"辛, 苦","心, 肺, 胃, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106918,herb,,伊贝母,"Fritillaria walujewii Regel, Fritillaria pallidiflora Schrenk",微寒,"苦, 甘","肺, 心",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106919,herb,,玉竹,Polygonatum odoratum(Mill.)Druce,微寒,甘,"肺, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106920,herb,,郁金香,Tulipa gesneriana L.,平,苦,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106921,herb,,浙贝母,Fritillaria thunbergii Miq.,寒,苦,"肺, 心",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106922,herb,,知母,Anemarrhena asphodeloides Bge.,寒,"苦, 甘","肺, 胃, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106923,herb,,重楼,"Paris polyphylla Smith var.yunnanensis(Franch.)Hand.-Mazz., Paris polyphylla Smith var.chinensis(Franch.)Hara",微寒,苦,肝,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106924,herb,,柏子仁,Platycladus orientails (L.) Franco,平,甘,"心, 肾, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106925,herb,,侧柏叶,Platycladus orientalis (L.) Franco,寒,"苦, 涩","肺, 肝, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106926,herb,,刺柏,Juniperus formosana Hayata,寒,苦,肝,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106927,herb,,败酱草,"Patrinia scabiosaefolia Fisch., Patrinia villosa (Thunb.) Juss",凉,"辛, 苦","胃, 大肠, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106928,herb,,甘松,Nardostachys chinensis Batal.,温,"辛, 甘","脾, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106929,herb,,墓头回,"Patrinia heterophylla Bunge, P. scabra Bunge",凉,"苦, 微酸, 涩",,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106930,herb,,缬草,"Valeriana officinalis L., Valeriana amurensis Smir. Ex Kom., Valeriana officinalis L.var.latifolia Miq.",温,"辛, 甘","心, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106931,herb,,蜘蛛香,Valeriana jatamansi Jones,温,"微苦, 辛","心, 脾, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106932,herb,,报春花,Primula malacoides Franch.,凉,"辛, 甘","肝, 胆, 脾, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106933,herb,,金钱草,Lysimachia christinae  Hance,微寒,"甘, 咸","肝, 胆, 肾, 膀胱",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106934,herb,,灵香草,Lysimachiafoenum-graecumHance,平,"辛, 甘","肺, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106935,herb,,零陵香,Lysimachia foenum-graecum Hance,平,"辛, 甘",肺,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106936,herb,,车前子,Plantago asiaticaL.,寒,甘,"肝, 肾, 肺, 小肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106937,herb,,车前草,Plantago depressa Willd.,寒,甘,"肝, 肾, 肺, 小肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106938,herb,,西河柳,Tamarix chinensis Lour.,平,"甘, 辛","心, 肺, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106939,herb,,翼首草,Pterocephalus hookeri(C.B.Clarke)Höeck,寒,苦,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106940,herb,,百里香,Thymus serpyllum L.[T. mongolicus Ronn.],温,辛,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106941,herb,,半枝莲,Scutellaria barbata D. Don.,寒,"辛, 苦","肺, 肝, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106942,herb,,薄荷,Mentha haplocalyx Briq.,凉,辛,"肺, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106943,herb,,茺蔚子,Leonurus japonicus Sweet.,微寒,"辛, 苦","心包, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106944,herb,,丹参,Salvia miltiorrhiza Bge.,微寒,苦,"心, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106945,herb,,冬凌草,Rabdosia rubescens( Hemsl.)Hara,微寒,"苦, 甘","肺, 胃, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106946,herb,,独一味,Lamiophlomis rotata (Benth)Kudo,平,"甘, 苦",肝,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106947,herb,,断血流,"Cliruo podium polycephalum(Vani-ot)C.Y.Wu et Hsuan, Clinopodium chinense(Benth)Q.Kuntze",凉,"微苦, 涩",肝,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106948,herb,,风轮菜,Clisnopodium chinense (Benth.)O.Kuntze [Calamintha chinensis Benth.],凉,"辛, 苦",,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106949,herb,,广藿香,Pogostemon cablin (Blanco) Benth.,微温,辛,"脾, 胃, 肺",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106950,herb,,黄芩,Scutellaria baicalensis Georgi,寒,苦,"肺, 胆, 脾, 大肠, 小肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106951,herb,,藿香,Pogostemon cablin(Blanco)Benth.,微温,辛,"脾, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106952,herb,,筋骨草,Ajuga decumbens Thunb.,寒,苦,肺,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106953,herb,,荆芥,Schizonepeta  tenuifolia Briq.,微温,辛,"肺, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106954,herb,,荆芥穗,Schizonepeta  tenuifolia Briq.,微温,辛,"肺, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106955,herb,,荆芥穗炭,Schizonepeta  tenuifolia Briq.,微温,"辛, 涩","肺, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106956,herb,,荆芥炭,Schizonepeta  tenuifolia Briq.,微温,"辛, 涩","肺, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106957,herb,,连钱草,Glechoma longituba (Nakai) Kupr.,微寒,"辛, 微苦","肝, 肾, 膀胱",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106958,herb,,毛萼香茶菜,Rabdosia eriocalyx (Dunn) Hara,凉,"辛, 苦","肝, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106959,herb,,迷迭香,Rosmarinus officinalis L.,温,辛,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106960,herb,,牛至,Origanum vulgare L.,温,辛,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106961,herb,,神香草,Hyssopus cuspidatus Boriss.,凉,辛,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106962,herb,,溪黄草,Rabdosia lophanthoides (Ham. ex D. Don)Hara,寒,苦,"肝, 胆, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106963,herb,,夏枯草,Prunella vulgaris L.,寒,"辛, 苦","肝, 胆",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106964,herb,,香茶菜,Rabdosia amethystoides (Benth.)Hara,凉,"辛, 苦","肝, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106965,herb,,香青兰,Dracocephalum moldavica L.,凉,"辛, 苦","肺, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106966,herb,,香薷,"Mosla chinensis Maxim., Mosla chinensis, Jiangxiangru.",微温,辛,"肺, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106967,herb,,薰衣草,Lavandula angustifolia Mill.,凉,辛,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106968,herb,,益母草,Leonurus japonicus Houtt.,微寒,"苦, 辛","肝, 心包, 膀胱",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106969,herb,,泽兰,Lycopus  lucidus  Turcz. var. hirtus  Regel,微温,"苦, 辛","肝, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106970,herb,,紫丹参,Salvia miltiorrhiza Bge,微寒,苦,"心, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106971,herb,,紫苏,Perilla frutescens (L.) Britt.,温,辛,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106972,herb,,紫苏梗,Perilla frutescens(L.)Britt.,温,辛,"肺, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106973,herb,,紫苏叶,Perilla frutescens(L.)Britt.,温,辛,"肺, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106974,herb,,紫苏子,Perilla frutescens(L.) Britt.,温,辛,肺,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106975,herb,,大风子,"Hydnocarpus anthelmintica Pierre, Hydnocarpus hainanensis (Merr.) Sleum",热,辛,"肝, 脾, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106976,herb,,巴豆,Croton tiglium L.,热,辛,"胃, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106977,herb,,巴豆霜,Croton tiglium L.,热,辛,"胃, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106978,herb,,蓖麻子,Ricinus communis L.,平,"甘, 辛","大肠, 肺",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106979,herb,,地锦草,"Euphorbia humifusa Willd, EuphorbiamaculataL.",平,辛,"肝, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106980,herb,,飞扬草,Euphorbia hirta L.,凉,"微苦, 微酸","肺, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106981,herb,,甘遂,Euphorbia kansui T.N.Liou ex T.P.Wang,寒,苦,"肺, 肾, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106982,herb,,京大戟,Euphorbia pekinensis Rupr.,寒,苦,"肺, 脾, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106983,herb,,狼毒,"Euphorbia ebracteolata Hayata, Euphorbia fischeriana Steud.",平,辛,"肝, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106984,herb,,龙脷叶,Sauropus spatulifolius Beille,平,"甘, 淡","肺, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106985,herb,,千金子,Euphorbia lathyris L.,温,辛,"肝, 肾, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106986,herb,,千金子霜,Euphorbia lathyris L.,温,辛,"肝, 肾, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106987,herb,,透骨草,Speranskia tuberculata (Bunge) Baill.,温,辛,"肝, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106988,herb,,叶下珠,Phyllanthus urinaria L.,凉,"微苦, 甘",,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106989,herb,,余甘子,Phyllanthus emblica L.,凉,"甘, 酸, 涩","肺, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106990,herb,,泽漆,Euphorbia helioscopia L.,微寒,"辛, 苦","肺, 小肠, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106991,herb,,珠子草,Phyllanthus niruri Linn.,,,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106992,herb,,庵摩勒,Phyllanthus emblica Linn.,凉,"苦, 甘, 酸","肝, 肺, 脾, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106993,herb,,枸骨叶,Llex cornuta Lindl. ex Paxt.,凉,苦,"肝, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106994,herb,,救必应,Llex rotunda Thunb.,寒,苦,"肺, 胃, 大肠, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106995,herb,,毛冬青,Llex pubescens Hook. et Arn.,平,苦,,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106996,herb,,四季青,Llex chinensis Sims.,凉,"苦, 涩","肺, 大肠, 膀胱",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106997,herb,,白扁豆,Dolichos lablab L.,微温,甘,"脾, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106998,herb,,补骨脂,Psoralea corylifoliaL.,温,"辛, 苦","肾, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_106999,herb,,赤小豆,Phaseolus calcaratus Roxb.,平,"甘, 酸","心, 小肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107000,herb,,大豆,Glycine max(L.)Merr.[Phaseolus max L.],平,甘,"脾, 心, 大肠",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107001,herb,,大豆黄卷,Glycine max (L.) Merr.,平,甘,"脾, 胃, 肺",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107002,herb,,淡豆豉,Glycine max(L.)Merr.,凉,"苦, 辛","肺, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107003,herb,,刀豆,Canavalia gladiata (Jacq.) DC.,温,甘,"胃, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107004,herb,,多叶棘豆,Oxytropis myriophylla (Pall.) DC.,寒,甘,"肺, 肝, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107005,herb,,儿茶,Acacia catechu (L.f.)Willd.,微寒,"苦, 涩","肺, 心",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107006,herb,,番泻叶,"Cassia angustifolia Vahl, Cassia acutifolia Delile",寒,"甘, 苦",大肠,,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107007,herb,,粉葛,Pueraria thomsonii Benth,凉,"甘, 辛","脾, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107008,herb,,甘草,"Glycyrrhiza uralensis Fisch., Glycyrrhiza inflata Bat., Glycyrrhiza glabra L.",平,甘,"心, 肺, 脾, 胃",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107009,herb,,葛根,Pueraria lobata (Willd.) Ohwi,凉,"甘, 辛","脾, 胃, 肺",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107010,herb,,鬼箭锦鸡儿,Caragana jubata (Pall.) Poir.,微寒,"辛, 苦, 涩","肝, 脾, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107011,herb,,海桐皮,Erythrina indica Lam.,平,苦,"肝, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107012,herb,,合欢花,Albizia julibrissin Durazz.,平,甘,"心, 肝",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107013,herb,,合欢皮,Albizia julibrissin Durazz.,平,甘,"心, 肝, 肺",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107014,herb,,黑豆,Glycine max(L.)Merr.,平,甘,"脾, 肾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
TmpTCH:HERB_107015,herb,,红芪,Hedysarum polybotrys Hand.-Mazz.,微温,甘,"肺, 脾",,,,,,2025-11-12,Source: etcm2_0.chinese_medical_materials
